id,threadId,ladderResetId,winnerId,winnerCharacterId,loserId,loserCharacterId,ranked,finishedAt
10754,1487331192347955212,22,29,6,258,2,1,1774678042334
10755,1487332286889197618,22,258,12,29,6,1,1774678471310
10756,1487334085280923679,22,29,17,258,8,1,1774678878477
10757,1487335807504220220,22,29,15,258,7,1,1774679311668
10758,1487337603605991495,22,29,15,258,4,1,1774679602624
10759,1487338835925794868,22,258,7,29,15,1,1774679948020
10760,1487340264052752485,22,258,7,29,4,1,1774680292812
10761,1487341717697859706,22,29,17,258,2,1,1774680763801
10762,1487343697031860236,22,29,6,258,9,1,1774681149743
10763,1487359383980736653,22,258,2,30,16,1,1774685326443
10764,1487363075731361934,22,258,2,30,16,1,1774685929090
10765,1487447798579466290,22,61,10,250,4,1,1774705990771
10766,1487450190477524992,22,257,8,250,15,1,1774707218152
10767,1487454721588592640,22,250,18,257,17,1,1774708087810
10768,1487481207296889006,22,255,11,254,6,1,1774713844045
10769,1487482496877854942,22,254,6,255,4,1,1774714187916
10770,1487483943665270784,22,229,11,255,17,1,1774714492597
10771,1487485710742065163,22,229,1,254,8,,1774715195533
10772,1487488567445029045,22,229,7,254,8,1,1774715858881
10773,1487772206996914267,22,61,17,145,1,1,1774783521902
10774,1487778500701192282,22,258,18,255,17,1,1774784569529
10775,1487779187535253554,22,258,2,30,12,1,1774784969464
10776,1487780790476603463,22,258,2,30,12,1,1774785418892
10777,1487785320941617212,22,1,5,23,4,1,1774786397863
10778,1487796864400097372,22,19,14,258,2,1,1774789400123
10779,1487799937562579046,22,229,7,258,7,1,1774789923388
10780,1487876271722467478,22,251,18,59,12,,1774808063142
10781,1487969562434470039,22,258,14,36,16,1,1774830464686
10782,1487971636996214926,22,258,7,29,4,1,1774830953445
10783,1487973947285700789,22,258,2,229,3,1,1774831851876
10784,1487977678022774795,22,229,3,258,6,1,1774832561906
10785,1487981104731521185,22,251,11,258,7,1,1774832959324
10786,1487982101642084352,22,258,2,251,18,1,1774833299411
10787,1488037374393974885,22,29,17,19,5,1,1774846638118
10788,1488039839906398208,22,19,16,29,4,1,1774847144478
10789,1488041607977504820,22,29,18,19,10,1,1774847656230
10790,1488043929520701524,22,29,17,19,14,1,1774848023861
10791,1488045274596114552,22,145,14,29,15,1,1774848565790
10792,1488059116680384572,22,30,16,258,7,1,1774851933241
10793,1488140447179079790,22,149,12,5,8,1,1774871166157
10794,1488155789515292712,22,258,7,5,11,1,1774874950269
10795,1488158205564420369,22,5,7,258,2,1,1774875536461
10796,1488160779424502000,22,5,6,258,4,1,1774875935134
10797,1488162493175038163,22,258,2,5,6,1,1774876362452
10798,1488164561667358763,22,251,11,258,17,1,1774877072366
10799,1488167096335601746,22,251,18,258,6,1,1774877436020
10800,1488168610005389515,22,258,2,251,17,1,1774877788377
10801,1488170210983809114,22,61,12,251,11,1,1774878362762
10802,1488473283207626833,22,258,14,5,8,1,1774950905621
10803,1488477189887234130,22,258,2,5,8,1,1774951467185
10804,1488479293016375418,22,251,11,258,16,1,1774951779407
10805,1488480442427637760,22,251,17,258,7,1,1774952057900
10806,1488487486207557682,22,36,4,258,7,1,1774953868345
10807,1488489217158938625,22,258,8,36,4,1,1774954666814
10808,1488492612724854875,22,36,11,258,2,1,1774954888338
10809,1488493488545861702,22,258,12,36,11,1,1774955305599
10810,1488495432945504436,22,258,7,61,9,1,1774955706064
10811,1488496937517846538,22,61,12,258,2,1,1774956165500
10812,1488498841828196513,22,258,2,61,2,1,1774956780769
10813,1488501478665486417,22,61,11,258,7,1,1774957386552
10814,1488504111786623080,22,251,12,258,14,1,1774957881204
10815,1488506174092349440,22,258,2,251,17,1,1774958284429
10816,1488507753050931294,22,258,14,19,16,1,1774958704682
10817,1488525368221503582,22,254,8,229,1,1,1774962977294
10818,1488527719598657637,22,229,1,254,8,1,1774963621752
10819,1488548159654465696,22,258,7,30,16,1,1774968289230
10820,1488636670445355253,22,7,10,38,10,1,1774989793109
10821,1488650990898118696,22,5,1,229,1,,1774992909879
10822,1488653285429739623,22,5,12,229,1,,1774993534786
10823,1488655798434267210,22,229,11,5,4,,1774993900962
10824,1488725143038722238,22,258,2,145,9,1,1775010476106
10825,1488728796977692913,22,61,11,145,11,1,1775011303773
10826,1488730103943794759,22,61,11,145,12,1,1775011689549
10827,1488731953145450617,22,258,7,1,10,1,1775012195600
10828,1488739488250466355,22,1,5,61,17,1,1775013843203
10829,1488740875873026171,22,61,2,1,11,1,1775014202852
10830,1488767791485157397,22,268,16,269,5,1,1775021194727
10831,1488773660297920642,22,269,5,268,12,1,1775022398214
10832,1488776830331650198,22,268,2,269,3,1,1775022950389
10833,1488779743749738558,22,269,5,268,18,1,1775023334643
10834,1488788080641966143,22,269,9,268,9,1,1775025854938
10835,1488791299250458818,22,269,5,268,12,1,1775026774558
10836,1488795024694054972,22,258,2,268,5,1,1775027288715
10837,1488797413471948821,22,258,16,268,12,1,1775027828369
10838,1488799611459076156,22,258,7,269,5,1,1775028159731
10839,1488801033672196096,22,268,10,258,17,1,1775028651711
10840,1488802912330190909,22,268,17,258,17,1,1775029248022
10841,1488805503294509119,22,258,16,268,11,1,1775030698724
10842,1488969416287846501,22,6,4,5,15,,1775068638042
10843,1488977009270067212,22,29,17,5,6,1,1775070398402
10844,1488984113305223368,22,1,2,271,9,1,1775072199061
10845,1488985633249820833,22,1,11,271,11,1,1775072558228
10846,1488988334121422878,22,60,11,271,2,,1775073457903
10847,1488990392429842715,22,272,11,1,17,,1775073715099
10848,1488994238682235123,22,1,8,273,7,,1775074396455
10849,1488994872546295921,22,1,2,273,1,,1775074682372
10850,1488992133204672542,22,272,11,271,11,,1775074697304
10851,1488996184063213720,22,6,11,157,15,,1775075154476
10852,1488997363648430283,22,1,4,29,2,,1775075350575
10853,1488999019119382630,22,29,6,1,6,,1775075674371
10854,1489005116328640583,22,229,7,1,11,,1775077341509
10855,1489010559075745832,22,24,11,5,5,,1775078711886
10856,1489021842156158976,22,74,10,229,7,1,1775081407280
10857,1489023526236328036,22,195,18,251,18,1,1775081596702
10858,1489024161832763393,22,229,11,74,15,1,1775081919437
10859,1489041928061194261,22,24,4,61,14,1,1775085967226
10860,1489043259010318498,22,61,12,29,17,1,1775086811221
10861,1489054614484418640,22,269,11,269,1,,1775089233388
10862,1489066284732649502,22,269,7,269,5,,1775092008641
10863,1489079511713583135,22,74,18,274,6,1,1775094995356
10864,1489081642202169455,22,74,16,274,12,1,1775095450576
10865,1489093811471912980,22,269,5,269,7,,1775098597025
10866,1489102854072565870,22,269,5,269,16,,1775101019956
10867,1489107007993806848,22,269,12,269,5,,1775101938435
10868,1489111897130143815,22,269,5,275,11,,1775102612915
10869,1489114143473668147,22,269,5,276,5,1,1775103450477
10870,1489127898768998450,22,269,5,268,11,1,1775106615106
10871,1489131450769997894,22,269,5,276,18,1,1775107233737
10872,1489132683622748310,22,277,2,276,2,,1775107931655
10873,1489137457399333054,22,274,12,268,10,1,1775109382593
10874,1489144684549771268,22,258,16,268,12,1,1775110743356
10875,1489144981880049754,22,269,5,279,5,1,1775110895111
10876,1489147842785312778,22,268,6,258,2,1,1775111266157
10877,1489148121609933012,22,269,5,278,11,1,1775111481907
10878,1489149900456460378,22,268,6,211,5,1,1775111994007
10879,1489150949544165536,22,269,5,29,17,1,1775112000882
10880,1489149445735186553,22,258,16,279,1,1,1775112017537
10881,1489152612136652894,22,29,17,258,3,1,1775112640464
10882,1489161851601420288,22,258,16,269,5,1,1775114938932
10883,1489163694687518771,22,281,17,157,6,,1775115155370
10884,1489164877195907102,22,269,5,280,3,,1775115354161
10885,1489165764840657049,22,157,8,281,18,,1775115424777
10886,1489166913996066868,22,268,6,281,11,1,1775115903677
10887,1489166712342319259,22,258,2,274,12,1,1775115925897
10888,1489166834358943754,22,269,5,280,9,1,1775115976448
10889,1489169344653951047,22,258,2,65,18,,1775116252004
10890,1489169432373756034,22,269,5,283,11,1,1775116450895
10891,1489170336397135922,22,65,5,258,16,,1775116545768
10892,1489169034376118444,22,281,17,268,12,1,1775116877994
10893,1489171588174712892,22,283,12,269,7,1,1775117097295
10894,1489173479336054864,22,258,4,284,3,1,1775117312042
10895,1489174924651401217,22,258,14,269,5,1,1775118399034
10896,1489180218529943592,22,232,2,258,7,1,1775119174927
10897,1489180388201861181,22,268,6,269,5,1,1775119235914
10898,1489178459543441438,22,21,16,280,9,1,1775119323741
10899,1489183854035206174,22,5,5,269,5,1,1775119845092
10900,1489185460411695235,22,268,6,280,11,1,1775120212189
10901,1489187718717112342,22,269,5,280,6,1,1775120967193
10902,1489191031810297937,22,258,12,269,5,1,1775121685842
10903,1489204172929630329,22,269,7,280,4,1,1775125049402
10904,1489207331890663524,22,280,4,74,18,1,1775125313872
10905,1489208359696597022,22,74,16,269,5,1,1775125939538
10906,1489211176435843163,22,74,15,269,7,1,1775126334887
10907,1489212953705189537,22,74,9,229,11,1,1775127185908
10908,1489215249499295777,22,258,7,281,10,1,1775127500751
10909,1489216572126924871,22,229,9,74,12,1,1775127887840
10910,1489217650813960395,22,281,17,258,2,1,1775127932021
10911,1489216211731353600,22,251,12,74,12,1,1775128082890
10912,1489219409489956994,22,258,1,229,11,1,1775128276270
10913,1489220851780948101,22,229,11,258,16,1,1775128697432
10914,1489219917554127090,22,74,14,280,2,1,1775128874948
10915,1489223453109391430,22,258,7,74,18,1,1775129329546
10916,1489225147541094442,22,74,11,258,2,1,1775129732402
10917,1489224359812796546,22,280,10,269,5,1,1775129821407
10918,1489227040728027227,22,74,8,258,4,1,1775130227318
10919,1489227919828975616,22,280,12,269,11,1,1775130704714
10920,1489230944161366047,22,269,5,281,17,,1775131012166
10921,1489233894094934087,22,269,5,281,17,1,1775131972676
10922,1489236330176053338,22,281,17,269,7,1,1775132291608
10923,1489239041638404138,22,281,17,285,11,,1775133173145
10924,1489241391803531326,22,281,17,285,1,,1775134159393
10925,1489245681729405068,22,281,7,285,16,,1775134677610
10926,1489247709834641429,22,285,11,281,9,,1775135169216
10927,1489249917082796183,22,285,11,269,5,1,1775135997941
10928,1489252555447074858,22,258,2,231,12,1,1775136453944
10929,1489253646981005363,22,285,11,281,12,,1775136885443
10930,1489254108333342861,22,269,5,286,16,1,1775137178714
10931,1489257045613088788,22,285,11,281,17,,1775137544179
10932,1489258180159602730,22,258,16,269,9,1,1775137728551
10933,1489260696238817350,22,258,16,269,7,1,1775138325763
10934,1489291295083200743,22,269,14,269,4,,1775145779581
10935,1489295162713706546,22,269,5,269,14,,1775146531009
10936,1489480780077072446,22,258,16,258,11,,1775190675578
10937,1489511548392312893,22,269,5,269,9,,1775198487604
10938,1489512034314879087,22,30,12,258,16,1,1775198507036
10939,1489515444447612993,22,258,16,30,12,1,1775198982034
10940,1489515542237679687,22,269,14,269,9,,1775199293135
10941,1489518819121696899,22,269,14,258,16,1,1775200298638
10942,1489551831553282078,22,258,2,281,17,1,1775207849594
10943,1489554658803318896,22,61,9,258,16,1,1775208209459
10944,1489555637691088896,22,281,17,287,11,,1775208713936
10945,1489556107641884774,22,258,16,61,14,1,1775208748327
10946,1489557134390726686,22,269,5,271,10,,1775209064409
10947,1489559070234120212,22,258,2,251,11,1,1775209314885
10948,1489560865379192862,22,287,2,281,15,,1775209721446
10949,1489560051495731250,22,269,5,271,9,1,1775209969162
10950,1489561777531387935,22,258,14,61,16,,1775210032713
10951,1489564040605732995,22,61,16,258,14,,1775210485126
10952,1489563552175095909,22,269,14,271,4,1,1775210600583
10953,1489566300740255794,22,271,9,145,1,1,1775211825065
10954,1489571220646264872,22,145,15,269,5,1,1775212276846
10955,1489571173133193296,22,149,10,258,16,1,1775212504815
10956,1489574017064108062,22,149,2,258,2,1,1775212887759
10957,1489573156040474665,22,145,1,269,7,1,1775212893165
10958,1489577336973037641,22,269,5,258,16,1,1775213644858
10959,1489578884914610246,22,269,5,258,16,1,1775214240818
10960,1489581340134342777,22,258,16,269,7,1,1775215040829
10961,1489583774005067916,22,251,17,281,18,,1775215349640
10962,1489592623223144528,22,285,11,281,18,,1775217500434
10963,1489595522124611815,22,285,10,281,12,,1775218361906
10964,1489598982144659488,22,285,3,281,14,,1775218862649
10965,1489599589467033710,22,258,17,1,6,1,1775219034348
10966,1489601783243341976,22,1,5,285,3,1,1775219584847
10967,1489601308385345546,22,288,2,281,17,,1775219691369
10968,1489603759045873777,22,269,14,285,3,1,1775219768375
10969,1489604011568136333,22,1,17,258,16,1,1775220020634
10970,1489605814040793099,22,1,12,61,2,1,1775220651815
10971,1489605110610006177,22,269,5,61,9,1,1775220792016
10972,1489608271986950206,22,1,14,258,7,1,1775221239517
10973,1489610650920685821,22,1,12,258,4,1,1775221808868
10974,1489613271710437527,22,74,2,61,16,1,1775222286977
10975,1489613037626327070,22,229,7,258,16,1,1775222310330
10976,1489615020483412098,22,74,2,61,2,1,1775222607982
10977,1489615916990861478,22,285,11,258,16,1,1775222933133
10978,1489616417799016539,22,61,10,74,8,1,1775223073892
10979,1489618046065574119,22,269,7,285,11,1,1775223388562
10980,1489618226488021124,22,1,10,258,16,1,1775223462579
10981,1489619704690774096,22,285,11,269,5,1,1775223720406
10982,1489618342934347787,22,61,16,74,17,1,1775223744650
10983,1489620813236801629,22,258,2,229,11,1,1775224081661
10984,1489621289680244808,22,285,11,61,9,1,1775224383276
10985,1489623392431767805,22,229,7,269,14,1,1775224836389
10986,1489625399423013056,22,285,11,281,17,,1775225142096
10987,1489627057930502286,22,61,11,285,11,1,1775225393485
10988,1489628106590519387,22,285,11,61,16,1,1775225491129
10989,1489627150356316310,22,269,5,258,16,1,1775225642746
10990,1489628743612895332,22,285,11,61,11,1,1775225766770
10991,1489629688845438986,22,285,11,281,17,,1775226115104
10992,1489629977258360883,22,258,2,74,15,1,1775226169293
10993,1489631148245258514,22,269,5,285,11,1,1775226559858
10994,1489633049078398995,22,285,11,269,5,1,1775226821403
10995,1489634157557715005,22,258,2,269,5,1,1775227173265
10996,1489634221223051364,22,285,11,281,7,,1775227362906
10997,1489636364004757595,22,269,5,281,7,1,1775227936878
10998,1489635775979978902,22,258,12,251,10,1,1775227955317
10999,1489639781544497373,22,285,11,269,5,1,1775228519699
11000,1489639676926234675,22,268,6,281,7,1,1775228791740
11001,1489641362424074400,22,258,2,269,5,1,1775229028823
11002,1489643991598239894,22,269,5,281,17,1,1775229719280
11003,1489646463700041925,22,281,11,269,5,1,1775230278964
11004,1489648373849129142,22,251,18,258,17,1,1775230600927
11005,1489648919401992412,22,74,6,285,15,1,1775230920771
11006,1489649103783723009,22,269,5,281,7,1,1775231038470
11007,1489651864881336350,22,285,15,269,5,1,1775231500444
11008,1489651915280220190,22,258,14,29,11,1,1775231692108
11009,1489654464519471145,22,258,12,29,18,1,1775232014579
11010,1489654016001577064,22,285,15,269,5,1,1775232029264
11011,1489655919754215496,22,285,11,269,5,1,1775232302846
11012,1489655814863192165,22,29,4,258,7,1,1775232374252
11013,1489657305329828012,22,29,17,285,11,1,1775232748652
11014,1489658904215421140,22,29,17,285,11,1,1775233173019
11015,1489657352087928903,22,258,12,269,5,1,1775233178537
11016,1489660712228884481,22,1,6,29,18,1,1775233417103
11017,1489660871012516031,22,269,7,258,12,1,1775233811655
11018,1489660935906787489,22,229,7,285,11,1,1775233890993
11019,1489661934713180241,22,1,12,29,9,1,1775233897382
11020,1489663920007282810,22,29,18,258,2,1,1775234247178
11021,1489663693405814835,22,29,2,285,15,1,1775234418847
11022,1489665423900282900,22,36,4,258,12,1,1775234645362
11023,1489663995857080420,22,29,7,269,14,1,1775234702355
11024,1489666108242923781,22,285,11,1,12,1,1775234819185
11025,1489666958935982110,22,258,2,36,4,1,1775235178941
11026,1489667811860283543,22,285,11,29,3,1,1775235209558
11027,1489669525283803246,22,269,7,29,3,1,1775235532803
11028,1489669673388736703,22,258,2,285,11,1,1775235572169
11029,1489669531684176012,22,269,5,29,3,1,1775235646329
11030,1489669491892817982,22,269,9,29,3,1,1775235652019
11031,1489671358504898602,22,258,2,285,11,1,1775236047643
11032,1489671431779389631,22,269,5,271,14,,1775236228493
11033,1489672242731417781,22,289,8,1,14,,1775236392977
11034,1489674335026282729,22,271,9,1,15,,1775236973467
11035,1489674617600610426,22,269,5,289,2,1,1775237267270
11036,1489676812358521004,22,258,16,271,10,,1775237469908
11037,1489679329842696316,22,258,2,271,10,,1775238073956
11038,1489678666211397883,22,1,17,289,10,,1775238111911
11039,1489681840179515534,22,258,16,1,9,,1775238546788
11040,1489681716737085633,22,271,9,289,8,,1775238992849
11041,1489686120236187709,22,258,16,271,9,,1775239439986
11042,1489686194819170497,22,258,16,289,8,,1775240352962
11043,1489691144819441866,22,258,2,289,1,,1775241083847
11044,1489694668391321793,22,289,5,269,5,,1775241962681
11045,1489698307725856850,22,91,14,269,5,1,1775242599721
11046,1489727601126805564,22,229,12,1,1,,1775249780189
11047,1489739843775758468,25,145,1,229,15,,1775252779831
11048,1489881633036304465,22,254,6,269,5,1,1775286224857
11049,1489887808649822402,22,5,1,258,8,1,1775287755228
11050,1489889686640922725,22,258,2,5,8,1,1775288062455
11051,1489891156048220244,22,258,16,5,8,1,1775288417269
11052,1489909002006691952,22,285,8,258,2,1,1775293324346
11053,1489910461678747699,22,291,2,269,5,1,1775293431016
11054,1489913504113885204,22,21,11,291,11,1,1775293651595
11055,1489913491937693747,22,269,5,291,6,1,1775293935178
11056,1489916469285228664,22,21,15,91,14,1,1775294570988
11057,1489917706411966504,22,74,18,291,5,1,1775295168150
11058,1489921032360820837,22,91,17,269,5,1,1775295770446
11059,1489920685164728450,22,91,14,74,10,1,1775295849107
11060,1489941514363736154,22,258,16,30,12,,1775300698059
11061,1489945229367972001,22,1,8,285,8,1,1775301632386
11062,1489948088490790974,22,285,11,1,5,1,1775302004864
11063,1489948352681480294,22,269,5,271,10,,1775302281250
11064,1489949628437757993,22,1,12,285,8,1,1775302565076
11065,1489950694310940872,22,269,5,271,10,1,1775302931771
11066,1489951809089831053,22,1,5,285,11,1,1775303064120
11067,1489953850616971376,22,258,2,271,11,1,1775303504414
11068,1489953872070836415,22,1,10,285,8,1,1775303554114
11069,1489956312597925979,22,1,18,285,8,1,1775304004909
11070,1489955897542447184,22,258,7,271,10,1,1775304010024
11071,1489958622891868191,22,1,17,285,8,1,1775304538479
11072,1489958014130720909,22,258,2,271,9,1,1775304819990
11073,1489960176873378004,22,285,17,269,5,1,1775305145417
11074,1489962515491455086,22,258,11,1,2,1,1775305368378
11075,1489963830120288316,22,1,5,258,12,1,1775305900103
11076,1489965948134752347,22,1,17,258,2,1,1775306261868
11077,1489967446407250081,22,1,9,258,7,1,1775306898659
11078,1489975868645179392,22,268,6,269,5,1,1775308721122
11079,1489978269502668803,22,258,4,269,5,1,1775309301434
11080,1489982246311035070,22,71,11,1,5,,1775310187929
11081,1489985205099036833,22,271,10,281,17,,1775310949039
11082,1489984153293295657,22,1,8,229,15,,1775311148603
11083,1489988028096053359,22,229,7,281,11,1,1775311792285
11084,1490004743764840449,22,74,10,251,11,1,1775315624345
11085,1490006763121017002,22,74,10,281,17,1,1775316216149
11086,1490007561263644682,22,258,2,74,10,1,1775316299503
11087,1490009589410955304,22,74,9,36,4,1,1775316992211
11088,1490053172067045517,22,258,16,30,2,,1775327239823
11089,1490091219043356904,22,8,7,229,11,1,1775336251242
11090,1490093819079692288,22,145,1,229,7,1,1775337012469
11091,1490096767536992266,22,229,9,8,3,1,1775337944397
11092,1490139283728891994,22,1,11,251,17,1,1775347715485
11093,1490141471796498622,22,24,4,1,6,1,1775348214981
11094,1490151082947776664,22,1,8,145,1,1,1775350592927
11095,1490153374539059385,22,145,4,1,9,1,1775350973216
11096,1490154855497597020,22,1,18,149,10,1,1775351486699
11097,1490157202042916925,22,149,10,1,4,1,1775351943904
11098,1490159114964308022,22,149,17,1,8,1,1775352684392
11099,1490163114057011350,22,1,12,149,17,,1775353883576
11100,1490194672667328562,22,145,1,258,16,1,1775360806896
11101,1490196090442612857,22,258,2,145,9,1,1775361241505
11102,1490236690068013056,22,145,1,281,17,1,1775371177119
11103,1490244543554130042,22,281,7,287,11,,1775372858982
11104,1490246911188537365,22,281,17,287,11,,1775373258957
11105,1490248369098981490,22,287,7,281,11,,1775373789298
11106,1490250758577455174,22,287,7,281,11,,1775374380967
11107,1490279211309469747,22,71,16,30,16,,1775381414678
11108,1490284072495349891,22,21,14,258,16,1,1775382416876
11109,1490286960818786474,22,30,2,258,16,1,1775383061290
11110,1490289843362594867,22,258,6,30,2,1,1775383592261
11111,1490291711161929860,22,71,5,30,2,,1775384114113
11112,1490293823333597268,22,71,5,258,16,,1775384399865
11113,1490295055427309680,22,71,9,258,7,,1775384939402
11114,1490297278068555957,22,71,9,258,7,,1775385611774
11115,1490300478917967995,22,258,11,71,15,,1775386129077
11116,1490302207327998072,22,258,12,71,17,,1775386911785
11117,1490305527824126003,22,71,12,258,18,,1775387382768
11118,1490310851385888878,22,36,6,271,10,1,1775388661007
11119,1490313631550668880,22,271,10,36,15,1,1775389463381
11120,1490316336969154571,22,281,17,293,18,,1775389996351
11121,1490316634496434189,22,36,15,271,9,1,1775390020786
11122,1490318766188396696,22,281,17,293,12,1,1775390613236
11123,1490321319894712351,22,281,7,293,18,,1775390998037
11124,1490322641935007764,22,271,10,232,4,1,1775391644242
11125,1490324507586596874,22,21,12,1,2,1,1775392082448
11126,1490326213535727686,22,232,2,145,1,1,1775392274884
11127,1490326138667667588,22,269,5,271,10,1,1775392507604
11128,1490327890309414943,22,1,1,149,17,1,1775392559889
11129,1490328494033469480,22,232,2,145,1,1,1775392945297
11130,1490329297422913576,22,149,16,1,18,1,1775393086808
11131,1490329363948769390,22,271,10,269,5,1,1775393123012
11132,1490331974857130014,22,269,7,271,10,1,1775393723692
11133,1490331520487915560,22,145,8,1,17,1,1775393893971
11134,1490334238413951136,22,269,9,271,11,1,1775394080812
11135,1490334959838429207,22,1,18,145,1,1,1775394307192
11136,1490335768512696493,22,271,11,269,5,1,1775394447269
11137,1490336574720839841,22,145,6,1,2,1,1775394795467
11138,1490338639777894440,22,1,1,149,10,1,1775395226182
11139,1490340635407028404,22,1,17,145,7,1,1775395617005
11140,1490342603206688840,22,1,15,149,12,1,1775396232701
11141,1490344784177397841,22,1,2,149,12,1,1775396744898
11142,1490345166555447438,22,281,11,287,15,,1775396842276
11143,1490347434029613222,22,281,15,287,7,,1775397353762
11144,1490349497577115740,22,281,17,293,12,,1775397968440
11145,1490352250986430634,22,258,11,285,11,1,1775398382840
11146,1490352037831901386,22,281,7,293,12,,1775398595480
11147,1490353698818232422,22,1,12,258,3,1,1775398671103
11148,1490353675540107375,22,258,7,285,11,1,1775398724998
11149,1490355632891494511,22,258,6,285,11,1,1775399093266
11150,1490354943842975954,22,293,12,287,15,,1775399290642
11151,1490355428112990392,22,285,11,281,17,1,1775399328340
11152,1490358244135403593,22,258,6,285,2,1,1775399909012
11153,1490357957718704331,22,287,15,281,5,,1775400154437
11154,1490360313181114428,22,258,6,285,2,1,1775400599900
11155,1490361299710775409,22,293,11,281,5,,1775400668570
11156,1490363271159611392,22,258,6,285,2,1,1775400999291
11157,1490363641063673886,22,293,11,281,5,,1775401357715
11158,1490364726373388440,22,285,2,258,6,1,1775401454808
11159,1490366363611697472,22,293,12,281,5,,1775401979211
11160,1490367752471445556,22,285,4,258,8,1,1775402257098
11161,1490368922879262863,22,293,12,281,5,,1775402628344
11162,1490370030041301133,22,1,5,258,14,1,1775402898188
11163,1490371639182098452,22,293,11,287,7,,1775403137414
11164,1490373335622746174,22,1,12,269,5,1,1775403434915
11165,1490375453356200157,22,258,12,281,17,1,1775404452445
11166,1490380621057491017,22,293,12,281,5,,1775405350638
11167,1490382944345522389,22,293,12,281,17,,1775405809461
11168,1490385108992262194,22,285,4,281,17,1,1775406339878
11169,1490387372469387474,22,285,2,281,17,1,1775406951382
11170,1490389589536407552,22,1,10,281,17,,1775407380638
11171,1490391499517464648,22,271,11,285,4,1,1775407934093
11172,1490392564149256202,22,258,18,1,10,,1775407988200
11173,1490394010144080064,22,1,1,285,11,1,1775408435538
11174,1490396175990522128,22,285,11,1,11,1,1775408724210
11175,1490404006940381324,22,258,18,289,12,,1775410970888
11176,1490406930215342290,22,258,12,289,2,,1775412226824
11177,1490412010532372746,22,1,10,91,17,1,1775412759609
11178,1490414394767573124,22,91,14,1,12,1,1775413560207
11179,1490417940984631487,22,7,18,91,17,1,1775414015339
11180,1490417722352205996,22,273,16,1,6,,1775414432240
11181,1490421477999378534,22,258,16,273,18,,1775415161342
11182,1490493251495530516,22,251,11,229,15,,1775432106486
11183,1490497113442881698,22,229,8,251,18,,1775433228845
11184,1490499956006719623,22,229,18,251,12,,1775433756472
11185,1490504163212136588,22,61,12,1,1,1,1775434829923
11186,1490609283371368519,22,293,11,281,17,,1775460138071
11187,1490612726156759141,22,281,17,293,11,,1775461001927
11188,1490617162614702250,22,281,10,287,15,,1775461780720
11189,1490620654360334356,22,287,15,281,5,,1775462752229
11190,1490623766156411010,22,287,15,293,11,,1775463272947
11191,1490630228383633418,22,293,11,281,5,,1775464965278
11192,1490633099438981131,22,293,12,281,5,,1775465521940
11193,1490635259480506380,22,71,12,281,17,,1775466594560
11194,1490636006595104881,22,287,15,293,12,,1775466636907
11195,1490639753379319942,22,91,14,61,11,1,1775467016645
11196,1490656627282411612,22,258,11,291,12,1,1775470990654
11197,1490658583736615025,22,269,5,258,11,1,1775471511995
11198,1490660686890668134,22,251,17,258,2,1,1775471899111
11199,1490663605744701462,22,287,15,281,10,,1775472400490
11200,1490661993550708837,22,258,12,285,18,1,1775472443476
11201,1490664066132217968,22,287,15,281,5,,1775472741027
11202,1490664279160918207,22,258,9,285,4,1,1775473088460
11203,1490665546918658099,22,287,15,281,7,,1775473411832
11204,1490668408872767691,22,287,15,293,11,,1775473895201
11205,1490670408293158985,22,287,15,293,11,,1775474455902
11206,1490674400381370382,22,281,10,293,12,,1775475573771
11207,1490677702867550348,22,281,5,293,12,,1775476235534
11208,1490680190119182496,22,285,4,281,17,1,1775476503297
11209,1490681446137073674,22,285,4,281,17,1,1775476943525
11210,1490683448728485899,22,1,8,281,17,1,1775477701541
11211,1490686486209757244,22,1,4,61,16,1,1775478007744
11212,1490687689232748716,22,1,11,61,2,1,1775478272692
11213,1490687685038182563,22,281,17,293,11,,1775478542150
11214,1490690069529628803,22,281,17,293,11,,1775479392160
11215,1490690634124759212,22,61,14,36,15,1,1775479517783
11216,1490693524327501865,22,287,15,293,11,,1775479987243
11217,1490696457777315931,22,293,11,287,15,,1775480938169
11218,1490700037775425677,22,287,15,293,11,,1775481444458
11219,1490702184030142647,22,293,11,287,15,,1775482273974
11220,1490705836874662080,22,293,12,287,15,,1775482941146
11221,1490708430174814231,22,293,12,287,15,,1775483644220
11222,1490709861556817930,22,74,9,71,5,,1775483960453
11223,1490711520152125722,22,293,12,287,15,,1775484512488
11224,1490712543403184200,22,74,9,71,5,,1775484730317
11225,1490714997993508944,22,287,15,293,11,,1775484907011
11226,1490716599362257079,22,293,11,287,15,,1775485496744
11227,1490719749032771624,22,293,11,287,15,,1775486187509
11228,1490722003496341742,22,293,11,287,15,,1775486545653
11229,1490722976793104486,22,1,17,258,18,1,1775486728692
11230,1490723619821588493,22,287,15,293,11,,1775487060738
11231,1490725642076029138,22,293,11,287,15,,1775487731645
11232,1490730102697492520,22,1,11,273,16,,1775488299385
11233,1490732341050609694,22,1,11,281,11,,1775488781261
11234,1490736998640779408,22,258,14,229,7,1,1775490354646
11235,1490739790386171984,22,258,16,229,7,1,1775491052292
11236,1490742913435701381,22,21,9,229,3,1,1775492189974
11237,1490745072126263326,22,74,10,271,10,1,1775492282766
11238,1490748203094507530,22,229,7,1,4,1,1775492819535
11239,1490747487793971260,22,271,10,74,15,1,1775492891953
